"CityName","TownName","VilCode","VilName","Hagibis","Matmo","Fung-wong","Chan-hom","Soudelor","Dujuan","Nepartak","MerantiAndMalakas","total"
"台中市","南區","6600300-018","平和里",0,0,0,0,188,1415,0,0,1603
"台中市","南區","6600300-019","南和里",0,0,0,0,6,0,0,0,6
"台中市","南區","6600300-020","永和里",0,0,0,0,0,0,0,0,0
"台中市","南區","6600300-021","工學里",0,0,0,0,140,218,0,0,358
"台中市","南區","6600300-022","崇倫里",0,0,0,0,16,140,0,0,156
"台中市","西區","6600400-001","民生里",0,0,0,0,0,0,0,0,0
"台中市","西區","6600400-002","利民里",0,0,0,0,0,0,0,0,0
"台中市","西區","6600400-003","三民里",0,0,0,0,0,0,0,0,0
"台中市","西區","6600400-004","東昇里",0,0,0,0,0,0,0,0,0
"台中市","西區","6600400-005","廣民里",0,0,0,0,0,0,0,0,0
"台中市","西區","6600400-006","平和里",0,0,0,0,0,0,0,0,0
"台中市","西區","6600400-007","公民里",0,0,0,0,0,0,0,0,0
"台中市","西區","6600400-008","藍興里",0,0,0,0,0,0,0,0,0
"台中市","西區","6600400-009","公舘里",0,0,0,0,0,0,0,0,0
"台中市","西區","6600400-010","和龍里",0,0,0,0,0,0,0,0,0
"台中市","西區","6600400-011","民龍里",0,0,0,0,0,0,0,0,0
"台中市","西區","6600400-012","後龍里",0,0,0,0,0,0,0,0,0
"台中市","西區","6600400-013","安龍里",0,0,0,0,0,0,0,0,0
"台中市","西區","6600400-014","吉龍里",0,0,0,0,0,0,0,0,0
"台中市","西區","6600400-015","昇平里",0,0,0,0,0,0,0,0,0
"台中市","西區","6600400-016","忠明里",0,0,0,0,0,0,0,0,0
"台中市","西區","6600400-017","公正里",0,0,0,0,0,0,0,0,0
"台中市","西區","6600400-018","土庫里",0,0,0,0,0,0,0,0,0
"台中市","西區","6600400-019","忠誠里",0,0,0,0,0,0,0,0,0
"台中市","西區","6600400-020","公益里",0,0,0,0,0,0,0,0,0
"台中市","西區","6600400-021","中興里",0,0,0,0,0,0,0,0,0
"台中市","西區","6600400-022","公平里",0,0,0,0,0,0,0,0,0
"台中市","西區","6600400-023","公德里",0,0,0,0,0,0,0,0,0
"台中市","西區","6600400-024","双龍里",0,0,0,0,0,0,0,0,0
"台中市","西區","6600400-025","大忠里",0,0,0,0,0,0,0,0,0
"台中市","北區","6600500-001","光大里",0,0,0,0,0,0,0,0,0
"台中市","北區","6600500-002","文莊里",0,0,0,0,0,0,0,0,0
"台中市","北區","6600500-003","五常里",0,0,0,0,0,0,0,0,0
"台中市","北區","6600500-004","新興里",0,0,0,0,0,0,0,0,0
"台中市","北區","6600500-005","新北里",0,0,0,0,0,0,0,0,0
"台中市","北區","6600500-006","樂英里",0,0,0,0,0,0,0,0,0
"台中市","北區","6600500-007","錦村里",0,0,0,0,0,0,0,0,0
"台中市","北區","6600500-008","建成里",0,0,2455,0,2460,0,0,0,4915
"台中市","北區","6600500-009","錦洲里",0,0,0,0,0,0,0,0,0
"台中市","北區","6600500-010","金華里",0,0,0,0,0,0,0,0,0
"台中市","北區","6600500-011","金龍里",0,0,0,0,0,0,0,0,0
"台中市","北區","6600500-012","邱厝里",0,0,0,0,0,0,0,0,0
"台中市","北區","6600500-013","建興里",0,0,0,0,0,0,0,0,0
"台中市","北區","6600500-014","頂厝里",0,0,0,0,0,0,0,0,0
"台中市","北區","6600500-015","賴厝里",0,0,0,0,0,40,0,0,40
"台中市","北區","6600500-016","賴村里",0,0,0,0,0,0,0,0,0
"台中市","北區","6600500-017","育德里",0,0,0,0,0,0,0,0,0
"台中市","北區","6600500-018","淡溝里",0,0,0,0,0,0,0,0,0
"台中市","北區","6600500-019","中達里",0,0,0,0,0,0,0,0,0
"台中市","北區","6600500-020","錦祥里",0,0,0,0,0,233,0,0,233
"台中市","北區","6600500-021","健行里",0,0,0,0,0,0,0,0,0
"台中市","北區","6600500-022","明德里",0,0,0,0,0,0,0,0,0
"台中市","北區","6600500-023","長青里",0,0,0,0,0,0,0,0,0
"台中市","北區","6600500-024","賴明里",0,0,0,0,0,0,0,0,0
"台中市","北區","6600500-025","賴興里",0,0,0,0,0,0,0,0,0
"台中市","北區","6600500-026","中正里",0,0,0,0,0,0,0,0,0
"台中市","北區","6600500-027","六合里",0,0,0,0,0,0,0,0,0
"台中市","北區","6600500-028","大湖里",0,0,0,0,0,0,0,0,0
"台中市","北區","6600500-029","錦平里",0,0,0,0,0,0,0,0,0
"台中市","北區","6600500-030","建德里",0,0,0,0,0,0,0,0,0
"台中市","北區","6600500-031","崇德里",0,0,0,0,0,0,0,0,0
"台中市","北區","6600500-032","賴旺里",0,0,0,0,0,0,0,0,0
"台中市","北區","6600500-033","明新里",0,0,0,0,0,0,0,0,0
"台中市","北區","6600500-034","立人里",0,0,0,0,0,0,0,0,0
"台中市","北區","6600500-035","梅川里",0,0,0,0,0,0,0,0,0
"台中市","北區","6600500-036","賴福里",0,0,0,0,0,0,0,0,0
"台中市","西屯區","6600600-001","西安里",0,0,0,0,1254,591,0,0,1845
"台中市","西屯區","6600600-002","西墩里",0,0,0,0,442,2040,0,0,2482
"台中市","西屯區","6600600-003","潮洋里",0,0,0,0,68,22,0,0,90
"台中市","西屯區","6600600-004","龍潭里",0,0,0,0,70,70,0,0,140
"台中市","西屯區","6600600-005","惠來里",0,0,0,0,0,61,0,0,61
"台中市","西屯區","6600600-006","上石里",0,0,0,0,0,0,0,0,0
"台中市","西屯區","6600600-007","逢甲里",0,0,0,0,0,537,0,0,537
"台中市","西屯區","6600600-008","鵬程里",0,0,0,0,0,0,0,0,0
"台中市","西屯區","6600600-009","何安里",0,0,0,0,0,0,0,0,0
"台中市","西屯區","6600600-010","何厝里",0,0,0,0,0,0,0,0,0
"台中市","西屯區","6600600-011","大河里",0,0,0,0,0,518,0,0,518
"台中市","西屯區","6600600-012","大石里",0,0,0,0,0,24,0,0,24
"台中市","西屯區","6600600-013","大福里",0,0,0,0,0,0,0,0,0
"台中市","西屯區","6600600-014","大鵬里",0,0,0,0,0,2,0,0,2
"台中市","西屯區","6600600-015","港尾里",0,0,0,0,2103,254,0,0,2357
"台中市","西屯區","6600600-016","廣福里",0,0,0,0,1520,1426,0,0,2946
"台中市","西屯區","6600600-017","林厝里",0,0,0,0,2362,2370,0,0,4732
"台中市","西屯區","6600600-018","永安里",0,0,0,0,1941,796,0,0,2737
"台中市","西屯區","6600600-019","福安里",0,0,0,0,264,0,0,0,264
"台中市","西屯區","6600600-020","協和里",0,0,0,0,964,2128,0,0,3092
"台中市","西屯區","6600600-021","何仁里",0,0,0,0,0,41,0,0,41
"台中市","西屯區","6600600-022","何德里",0,0,0,0,0,0,0,0,0
"台中市","西屯區","6600600-023","何源里",0,0,0,0,0,0,0,0,0
"台中市","西屯區","6600600-024","西平里",0,0,0,0,1384,889,0,0,2273
"台中市","西屯區","6600600-025","何南里",0,0,0,0,0,0,0,0,0
"台中市","西屯區","6600600-026","至善里",0,0,0,0,92,0,0,0,92
"台中市","西屯區","6600600-027","上安里",0,0,0,0,0,0,0,0,0
"台中市","西屯區","6600600-028","上德里",0,0,0,0,0,0,0,0,0
"台中市","西屯區","6600600-029","逢福里",0,0,0,0,0,2067,0,0,2067
"台中市","西屯區","6600600-030","何明里",0,0,0,0,0,0,0,0,0
"台中市","西屯區","6600600-031","何成里",0,0,0,0,0,0,0,0,0
"台中市","西屯區","6600600-032","何福里",0,0,0,0,0,0,0,0,0
"台中市","西屯區","6600600-033","福和里",0,0,0,0,0,0,0,0,0
"台中市","西屯區","6600600-034","福中里",0,0,0,0,0,0,0,0,0
"台中市","西屯區","6600600-035","福恩里",0,0,0,0,0,0,0,0,0
"台中市","西屯區","6600600-036","福聯里",0,0,0,0,612,245,0,0,857
"台中市","西屯區","6600600-037","福瑞里",0,0,0,0,68,34,0,0,102
"台中市","西屯區","6600600-038","福林里",0,0,0,0,28,0,0,0,28
"台中市","西屯區","6600600-039","福雅里",0,0,0,0,0,0,0,0,0
"台中市","南屯區","6600700-001","南屯里",0,0,0,0,305,189,0,0,494
"台中市","南屯區","6600700-002","豐樂里",0,0,0,0,27,241,0,0,268
"台中市","南屯區","6600700-003","楓樹里",0,0,0,0,0,2101,0,0,2101
"台中市","南屯區","6600700-004","中和里",0,0,0,0,0,0,0,0,0
"台中市","南屯區","6600700-005","春社里",0,431,39,0,5219,2962,0,0,8651
"台中市","南屯區","6600700-006","春安里",0,0,0,0,405,406,0,0,811
"台中市","南屯區","6600700-007","文山里",0,0,0,0,4171,4451,0,0,8622
"台中市","南屯區","6600700-008","新生里",0,0,0,0,369,257,0,0,626
"台中市","南屯區","6600700-009","永定里",0,0,0,0,811,949,0,0,1760
"台中市","南屯區","6600700-010","三厝里",0,0,0,0,0,772,0,0,772
"台中市","南屯區","6600700-011","溝墘里",0,0,0,0,0,0,0,0,0
"台中市","南屯區","6600700-012","田心里",0,0,0,0,0,0,0,0,0
"台中市","南屯區","6600700-013","黎明里",0,0,0,0,0,22,0,0,22
"台中市","南屯區","6600700-014","鎮平里",0,0,0,0,154,766,0,0,920
"台中市","南屯區","6600700-015","大同里",0,0,0,0,0,0,0,0,0
"台中市","南屯區","6600700-016","文心里",0,0,0,0,0,0,0,0,0
"台中市","南屯區","6600700-017","同心里",0,0,0,0,0,0,0,0,0
"台中市","南屯區","6600700-018","向心里",0,0,0,0,0,0,0,0,0
"台中市","南屯區","6600700-019","大誠里",0,0,0,0,0,0,0,0,0
"台中市","南屯區","6600700-020","大興里",0,0,0,0,0,0,0,0,0
"台中市","南屯區","6600700-021","大業里",0,0,0,0,0,0,0,0,0
"台中市","南屯區","6600700-022","惠中里",0,0,0,0,0,0,0,0,0
"台中市","南屯區","6600700-023","寶山里",0,0,0,0,3018,3127,0,0,6145
"台中市","南屯區","6600700-024","三和里",0,0,0,0,0,0,0,0,0
"台中市","南屯區","6600700-025","三義里",0,0,0,0,0,0,0,0,0
"台中市","北屯區","6600800-001","北興里",0,0,29,0,51,0,0,0,80
"台中市","北屯區","6600800-002","北屯里",0,0,0,0,0,0,0,0,0
"台中市","北屯區","6600800-003","三光里",0,0,0,0,0,0,0,0,0
"台中市","北屯區","6600800-004","平田里",0,0,0,0,0,0,0,0,0
"台中市","北屯區","6600800-005","平和里",0,0,0,0,0,0,0,0,0
"台中市","北屯區","6600800-006","東光里",0,803,0,0,875,866,0,0,2544
"台中市","北屯區","6600800-007","舊社里",0,464,0,0,462,460,0,0,1386
"台中市","北屯區","6600800-008","水景里",0,0,0,0,0,630,0,0,630
"台中市","北屯區","6600800-009","軍功里",0,0,0,0,0,111,0,0,111
"台中市","北屯區","6600800-010","和平里",0,0,0,0,354,708,0,0,1062
"台中市","北屯區","6600800-011","東山里",0,0,0,0,1697,1721,0,0,3418
"台中市","北屯區","6600800-012","民政里",0,114,0,0,802,1091,0,0,2007
"台中市","北屯區","6600800-013","廍子里",0,0,0,0,599,5282,0,0,5881
"台中市","北屯區","6600800-014","大坑里",0,0,0,0,1388,1403,0,0,2791
"台中市","北屯區","6600800-015","民德里",0,33,0,0,523,524,40,0,1120
"台中市","北屯區","6600800-016","松竹里",0,0,0,0,1557,0,0,0,1557
"台中市","北屯區","6600800-017","仁和里",0,0,0,0,1777,89,0,0,1866
"台中市","北屯區","6600800-018","仁美里",0,0,0,0,381,496,0,0,877
"台中市","北屯區","6600800-019","四民里",0,0,0,0,564,0,0,0,564
"台中市","北屯區","6600800-020","后庄里",0,0,0,0,636,0,0,0,636
"台中市","北屯區","6600800-021","同榮里",0,0,0,0,2627,525,0,0,3152
"台中市","北屯區","6600800-022","仁愛里",0,0,0,0,314,68,0,0,382
"台中市","北屯區","6600800-023","水湳里",0,0,0,0,1057,1049,0,0,2106
"台中市","北屯區","6600800-024","陳平里",0,0,0,0,196,0,0,0,196
"台中市","北屯區","6600800-025","新平里",0,0,0,0,141,0,0,0,141
"台中市","北屯區","6600800-026","平安里",0,0,0,0,0,0,0,0,0
"台中市","北屯區","6600800-027","平順里",0,0,0,0,73,73,0,0,146
"台中市","北屯區","6600800-028","平德里",0,0,0,0,0,0,0,0,0
"台中市","北屯區","6600800-029","松安里",0,0,0,0,1333,1289,0,0,2622
"台中市","北屯區","6600800-030","松茂里",0,369,0,0,683,683,0,0,1735
"台中市","北屯區","6600800-031","大德里",0,0,0,0,1118,0,0,0,1118
"台中市","北屯區","6600800-032","松強里",0,0,0,0,281,0,0,0,281
"台中市","北屯區","6600800-033","松勇里",0,1139,0,0,117,117,0,0,1373
"台中市","北屯區","6600800-034","北京里",0,0,0,0,0,0,0,0,0
"台中市","北屯區","6600800-035","平心里",0,0,0,0,0,0,0,0,0
"台中市","北屯區","6600800-036","平福里",0,0,0,0,0,0,0,0,0
"台中市","北屯區","6600800-037","松和里",0,0,0,0,785,444,0,0,1229
"台中市","北屯區","6600800-038","平陽里",0,0,0,0,5,1,0,0,6
"台中市","北屯區","6600800-039","平興里",0,0,0,0,50,49,0,0,99
"台中市","北屯區","6600800-040","平昌里",0,0,0,0,0,0,0,0,0
"台中市","北屯區","6600800-041","三和里",0,26,0,0,2246,260,0,0,2532
"台中市","北屯區","6600800-042","忠平里",0,0,0,0,302,0,0,0,302
"台中市","豐原區","6600900-001","豐原里",0,0,0,0,0,1058,0,0,1058
"台中市","豐原區","6600900-002","頂街里",0,0,0,0,0,200,0,0,200
"台中市","豐原區","6600900-003","中山里",0,0,0,0,0,199,0,0,199
"台中市","豐原區","6600900-004","豐榮里",0,0,0,0,0,266,0,0,266
"台中市","豐原區","6600900-005","下街里",0,0,0,0,0,0,0,0,0
"台中市","豐原區","6600900-006","富春里",0,0,0,0,0,210,0,0,210
"台中市","豐原區","6600900-007","葫蘆里",0,0,0,0,0,192,0,0,192
"台中市","豐原區","6600900-008","豐西里",0,0,0,0,0,14,0,0,14
"台中市","豐原區","6600900-009","西安里",0,0,0,0,218,256,0,0,474
"台中市","豐原區","6600900-010","西勢里",0,0,0,0,94,218,0,0,312
"台中市","豐原區","6600900-011","東勢里",0,0,0,0,0,92,0,0,92
"台中市","豐原區","6600900-012","民生里",0,0,0,0,0,104,0,0,104
"台中市","豐原區","6600900-013","大湳里",0,0,0,0,0,762,0,0,762
"台中市","豐原區","6600900-014","北湳里",0,0,0,0,168,1288,0,0,1456
"台中市","豐原區","6600900-015","東湳里",0,0,0,0,1744,311,0,0,2055
"台中市","豐原區","6600900-016","西湳里",0,0,0,0,0,0,0,0,0
"台中市","豐原區","6600900-017","圳寮里",0,0,0,0,0,51,0,0,51
"台中市","豐原區","6600900-018","豐圳里",0,0,0,0,1148,1457,0,0,2605
"台中市","豐原區","6600900-019","社皮里",0,0,0,0,142,1472,0,0,1614
"台中市","豐原區","6600900-020","三村里",0,0,0,0,2682,767,0,0,3449
"台中市","豐原區","6600900-021","中興里",0,0,0,0,627,0,0,0,627
"台中市","豐原區","6600900-022","田心里",0,0,0,0,924,1733,0,0,2657
"台中市","豐原區","6600900-023","豐田里",0,3,0,0,67,3126,0,0,3196
"台中市","豐原區","6600900-024","鎌村里",0,0,0,0,0,15,0,0,15
"台中市","豐原區","6600900-025","南陽里",0,0,0,0,0,3820,0,0,3820
"台中市","豐原區","6600900-026","陽明里",0,0,0,0,0,887,0,0,887
"台中市","豐原區","6600900-027","北陽里",0,0,0,0,825,5602,0,0,6427
"台中市","豐原區","6600900-028","中陽里",0,0,0,0,0,2745,0,0,2745
"台中市","豐原區","6600900-029","東陽里",0,0,0,0,35,2272,0,0,2307
"台中市","豐原區","6600900-030","南村里",0,0,0,0,1064,791,0,0,1855
"台中市","豐原區","6600900-031","南田里",0,0,0,0,875,382,0,0,1257
"台中市","豐原區","6600900-032","南嵩里",0,0,0,0,896,735,0,0,1631
"台中市","豐原區","6600900-033","翁明里",0,0,0,0,419,1047,0,0,1466
"台中市","豐原區","6600900-034","翁子里",0,0,0,0,655,1293,0,0,1948
"台中市","豐原區","6600900-035","翁社里",0,0,0,0,2190,74,0,0,2264
"台中市","豐原區","6600900-036","朴子里",0,0,0,0,2105,2014,0,0,4119
"台中市","東勢區","6601000-001","北興里",0,0,0,0,120,103,0,0,223
"台中市","東勢區","6601000-002","中寧里",0,0,0,0,136,68,0,0,204
"台中市","東勢區","6601000-003","東安里",0,0,0,0,64,0,0,0,64
"台中市","東勢區","6601000-004","南平里",0,0,0,0,0,0,0,0,0
"台中市","東勢區","6601000-005","延平里",0,0,0,0,212,212,0,0,424
"台中市","東勢區","6601000-006","上新里",0,0,0,0,62,31,0,0,93
"台中市","東勢區","6601000-007","廣興里",0,0,0,0,1200,588,0,0,1788
"台中市","東勢區","6601000-008","泰昌里",0,0,0,0,30,15,0,0,45
"台中市","東勢區","6601000-009","中嵙里",0,20,0,0,2618,3389,0,0,6027
"台中市","東勢區","6601000-010","福隆里",0,99,0,0,86,924,0,0,1109
"台中市","東勢區","6601000-011","隆興里",0,521,0,0,153,2444,0,0,3118
"台中市","東勢區","6601000-012","新盛里",0,7,0,0,0,38,0,0,45
"台中市","東勢區","6601000-013","詒福里",0,15,0,0,259,16,0,0,290
"台中市","東勢區","6601000-014","上城里",0,30,0,0,638,37,0,0,705
"台中市","東勢區","6601000-015","下城里",0,0,0,0,100,0,0,0,100
"台中市","東勢區","6601000-016","慶東里",0,12,0,0,1835,0,0,0,1847
"台中市","東勢區","6601000-017","慶福里",0,72,0,0,1496,0,0,0,1568
"台中市","東勢區","6601000-018","東新里",0,0,0,0,746,365,0,0,1111
"台中市","東勢區","6601000-019","粵寧里",0,0,0,0,3629,654,0,0,4283
"台中市","東勢區","6601000-020","下新里",0,63,0,0,2916,0,0,0,2979
"台中市","東勢區","6601000-021","興隆里",0,37,0,0,1314,47,0,0,1398
"台中市","東勢區","6601000-022","茂興里",0,0,0,0,775,411,0,0,1186
"台中市","東勢區","6601000-023","泰興里",0,0,0,0,1158,1154,0,0,2312
"台中市","東勢區","6601000-024","埤頭里",0,0,0,0,625,1208,0,0,1833
"台中市","東勢區","6601000-025","明正里",0,0,0,0,2253,2186,0,0,4439
"台中市","大甲區","6601100-001","朝陽里",0,0,0,0,1698,149,0,0,1847
"台中市","大甲區","6601100-002","大甲里",0,0,0,0,1905,429,0,0,2334
"台中市","大甲區","6601100-003","順天里",0,0,0,0,2259,3594,0,0,5853
"台中市","大甲區","6601100-004","孔門里",0,0,0,0,1076,288,0,0,1364
"台中市","大甲區","6601100-005","平安里",0,0,0,0,2740,60,0,0,2800
"台中市","大甲區","6601100-006","庄美里",0,0,0,0,2263,1229,0,0,3492
"台中市","大甲區","6601100-007","新美里",0,0,0,0,3840,2370,0,0,6210
"台中市","大甲區","6601100-008","岷山里",0,0,0,0,1575,403,0,0,1978
"台中市","大甲區","6601100-009","中山里",0,0,0,0,2649,1934,0,0,4583
"台中市","大甲區","6601100-010","南陽里",0,0,0,0,2601,1308,0,0,3909
"台中市","大甲區","6601100-011","薰風里",0,0,0,0,2413,1046,0,0,3459
"台中市","大甲區","6601100-012","義和里",0,0,0,0,2125,1351,0,0,3476
"台中市","大甲區","6601100-013","武陵里",0,0,0,0,948,1809,0,0,2757
"台中市","大甲區","6601100-014","文曲里",0,0,0,0,578,1479,0,0,2057
"台中市","大甲區","6601100-015","武曲里",0,0,0,0,1687,2427,0,0,4114
"台中市","大甲區","6601100-016","文武里",0,0,0,0,5223,1338,0,0,6561
"台中市","大甲區","6601100-017","奉化里",0,0,0,0,1743,1188,0,0,2931
"台中市","大甲區","6601100-018","德化里",0,0,0,0,1591,979,0,0,2570
"台中市","大甲區","6601100-019","江南里",0,0,0,0,1752,1504,0,0,3256
"台中市","大甲區","6601100-020","頂店里",0,31,0,0,3841,3036,0,0,6908
"台中市","大甲區","6601100-021","太白里",0,0,0,0,962,70,0,0,1032
"台中市","大甲區","6601100-022","孟春里",0,0,0,0,2737,2554,0,0,5291
"台中市","大甲區","6601100-023","幸福里",0,0,0,0,2185,1494,0,0,3679
"台中市","大甲區","6601100-024","日南里",0,0,0,0,1193,655,0,0,1848
"台中市","大甲區","6601100-025","龍泉里",0,0,0,0,1615,358,0,0,1973
"台中市","大甲區","6601100-026","西岐里",0,0,0,0,3411,1511,0,0,4922
"台中市","大甲區","6601100-027","銅安里",0,0,0,0,1118,1415,0,0,2533
"台中市","大甲區","6601100-028","福德里",0,0,0,0,2157,589,0,0,2746
"台中市","大甲區","6601100-029","建興里",0,0,0,0,3002,749,0,0,3751
"台中市","清水區","6601200-001","鰲峰里",0,0,0,0,470,78,0,0,548
"台中市","清水區","6601200-002","靈泉里",0,0,0,0,997,404,0,0,1401
"台中市","清水區","6601200-003","清水里",0,0,0,0,1773,690,0,0,2463
"台中市","清水區","6601200-004","文昌里",0,0,0,0,300,0,0,0,300
"台中市","清水區","6601200-005","南寧里",0,0,0,0,14,0,0,0,14
"台中市","清水區","6601200-006","西寧里",0,0,0,0,428,0,0,0,428
"台中市","清水區","6601200-007","北寧里",0,0,0,0,404,239,0,0,643
"台中市","清水區","6601200-008","中興里",0,0,0,0,277,0,0,0,277
"台中市","清水區","6601200-009","西社里",0,23,0,0,784,23,0,0,830
"台中市","清水區","6601200-010","南社里",0,79,0,0,12983,3084,0,0,16146
"台中市","清水區","6601200-011","裕嘉里",0,0,0,0,2264,798,0,0,3062
"台中市","清水區","6601200-012","臨江里",0,0,0,0,2016,569,0,0,2585
"台中市","清水區","6601200-013","秀水里",0,651,0,0,3862,751,0,0,5264
"台中市","清水區","6601200-014","武鹿里",0,488,0,0,4778,506,0,0,5772
"台中市","清水區","6601200-015","海濱里",0,557,0,0,3162,522,0,0,4241
"台中市","清水區","6601200-016","槺榔里",0,0,0,0,11770,1555,0,0,13325
"台中市","清水區","6601200-017","中社里",0,1376,0,0,4642,1267,0,0,7285
"台中市","清水區","6601200-018","高西里",0,0,0,0,1828,915,0,0,2743
"台中市","清水區","6601200-019","高南里",0,0,0,0,1908,951,0,0,2859
"台中市","清水區","6601200-020","高東里",0,0,0,0,3150,771,0,0,3921
"台中市","清水區","6601200-021","高北里",0,0,0,0,1648,793,0,0,2441
"台中市","清水區","6601200-022","高美里",0,0,0,0,1953,864,0,0,2817
"台中市","清水區","6601200-023","國姓里",0,0,0,0,3403,266,0,0,3669
"台中市","清水區","6601200-024","菁埔里",0,0,0,0,3044,879,0,0,3923
"台中市","清水區","6601200-025","頂湳里",0,0,0,0,1911,1051,0,0,2962
"台中市","清水區","6601200-026","田寮里",0,0,0,0,1901,0,0,0,1901
"台中市","清水區","6601200-027","橋頭里",0,0,0,0,8709,21,0,0,8730
"台中市","清水區","6601200-028","下湳里",0,0,0,0,1907,1294,0,0,3201
"台中市","清水區","6601200-029","東山里",0,174,0,0,1843,961,0,0,2978
"台中市","清水區","6601200-030","楊厝里",0,0,0,0,751,698,0,0,1449
"台中市","清水區","6601200-031","海風里",0,0,0,0,1422,743,0,0,2165
"台中市","清水區","6601200-032","吳厝里",0,0,0,0,844,846,0,0,1690
"台中市","沙鹿區","6601300-001","居仁里",0,1,0,0,2486,640,0,0,3127
"台中市","沙鹿區","6601300-002","洛泉里",0,0,0,0,4076,144,0,0,4220
"台中市","沙鹿區","6601300-003","沙鹿里",0,49,0,0,765,310,0,0,1124
"台中市","沙鹿區","6601300-004","美仁里",0,0,0,0,1058,0,0,0,1058
"台中市","沙鹿區","6601300-005","興仁里",0,0,0,0,3052,0,0,0,3052
"台中市","沙鹿區","6601300-006","斗抵里",0,0,0,0,3057,587,0,0,3644
"台中市","沙鹿區","6601300-007","鹿峰里",0,0,0,0,4758,3508,0,0,8266
"台中市","沙鹿區","6601300-008","鹿寮里",0,0,0,0,6147,1062,0,0,7209
"台中市","沙鹿區","6601300-009","竹林里",0,83,0,0,4963,1786,0,0,6832
"台中市","沙鹿區","6601300-010","犁分里",0,0,0,0,679,671,0,0,1350
"台中市","沙鹿區","6601300-011","北勢里",0,0,0,0,3773,2116,0,0,5889
"台中市","沙鹿區","6601300-012","福興里",0,0,0,0,3205,60,0,0,3265
"台中市","沙鹿區","6601300-013","晉江里",0,12,0,0,4966,5234,0,0,10212
"台中市","沙鹿區","6601300-014","六路里",0,0,0,0,5892,2704,0,0,8596
"台中市","沙鹿區","6601300-015","南勢里",0,0,0,0,2264,0,0,0,2264
"台中市","沙鹿區","6601300-016","埔子里",0,0,0,0,6284,1351,0,0,7635
"台中市","沙鹿區","6601300-017","公明里",0,0,0,0,2300,1420,0,0,3720
"台中市","沙鹿區","6601300-018","清泉里",0,0,0,0,1318,1524,0,0,2842
"台中市","沙鹿區","6601300-019","西勢里",0,0,0,0,1371,1463,0,0,2834
"台中市","沙鹿區","6601300-020","興安里",0,0,0,0,3878,1589,0,0,5467
"台中市","沙鹿區","6601300-021","三鹿里",0,0,0,0,7055,638,0,0,7693
"台中市","梧棲區","6601400-001","頂寮里",0,0,0,0,930,352,0,0,1282
"台中市","梧棲區","6601400-002","下寮里",0,0,0,0,1940,0,0,0,1940
"台中市","梧棲區","6601400-003","中正里",0,0,0,0,4475,0,0,0,4475
"台中市","梧棲區","6601400-004","中和里",0,10,0,0,524,0,0,0,534
"台中市","梧棲區","6601400-005","文化里",0,0,0,0,1949,0,0,0,1949
"台中市","梧棲區","6601400-006","安仁里",0,0,0,0,1672,170,0,0,1842
"台中市","梧棲區","6601400-007","草湳里",0,3,0,0,6731,1174,0,0,7908
"台中市","梧棲區","6601400-008","南簡里",0,0,0,0,7795,983,0,0,8778
"台中市","梧棲區","6601400-009","福德里",0,0,0,0,6083,2499,0,0,8582
"台中市","梧棲區","6601400-010","大庄里",0,0,0,0,839,2538,0,0,3377
"台中市","梧棲區","6601400-011","大村里",0,0,0,0,1365,3251,0,0,4616
"台中市","梧棲區","6601400-012","興農里",0,0,0,0,1116,691,0,0,1807
"台中市","梧棲區","6601400-013","永寧里",0,0,0,0,2355,272,0,0,2627
"台中市","梧棲區","6601400-014","永安里",0,7,0,0,3199,909,0,0,4115
"台中市","后里區","6601500-001","廣福里",0,0,0,0,1379,338,0,0,1717
"台中市","后里區","6601500-002","仁里里",0,0,0,0,1198,575,0,0,1773
"台中市","后里區","6601500-003","義里里",0,0,0,0,460,2012,0,0,2472
"台中市","后里區","6601500-004","后里里",0,0,0,0,1095,2283,0,0,3378
"台中市","后里區","6601500-005","厚里里",0,216,0,0,1106,1334,0,0,2656
"台中市","后里區","6601500-006","墩東里",0,0,0,0,2455,1079,0,0,3534
"台中市","后里區","6601500-007","墩西里",0,0,0,0,384,2,0,0,386
"台中市","后里區","6601500-008","墩南里",0,217,0,0,2976,887,0,0,4080
"台中市","后里區","6601500-009","墩北里",0,702,0,0,1055,650,0,0,2407
"台中市","后里區","6601500-010","中和里",0,0,0,0,392,0,0,0,392
"台中市","后里區","6601500-011","舊社里",0,27,0,0,912,456,0,0,1395
"台中市","后里區","6601500-012","聯合里",0,0,0,0,110,110,0,0,220
"台中市","后里區","6601500-013","太平里",0,0,0,0,1378,1683,0,0,3061
"台中市","后里區","6601500-014","眉山里",0,1425,0,0,2017,1318,0,0,4760
"台中市","后里區","6601500-015","泰安里",0,0,0,0,1226,457,0,0,1683
"台中市","后里區","6601500-016","公館里",0,0,0,0,2033,641,0,0,2674
"台中市","后里區","6601500-017","月眉里",0,687,0,0,699,1214,0,0,2600
"台中市","后里區","6601500-018","義德里",0,0,0,0,0,1172,0,0,1172
"台中市","神岡區","6601600-001","神岡里",0,0,0,0,1628,1783,0,0,3411
"台中市","神岡區","6601600-002","庄前里",0,0,0,0,945,1566,0,0,2511
"台中市","神岡區","6601600-003","北庄里",0,71,0,0,710,700,0,0,1481
"台中市","神岡區","6601600-004","庄後里",0,0,0,0,2503,825,0,0,3328
"台中市","神岡區","6601600-005","社口里",0,0,0,0,95,2686,0,0,2781
